,id,image_id,angry,disgust,fear,happy,sad,surprise,neutral,other
398,398,1656_14_2,0.35203662514686584,0.33913692831993103,0.40617749094963074,0.3529675304889679,0.16845615208148956,0.4102678596973419,0.6936431527137756,0.1101377084851265
399,399,1658_16_1,0.35203662514686584,0.33913692831993103,0.40617749094963074,0.3529675304889679,0.16845615208148956,0.4102678596973419,0.6936431527137756,0.1101377084851265
400,400,1661_16_4,0.35203662514686584,0.33913692831993103,0.40617749094963074,0.3529675304889679,0.16845615208148956,0.4102678596973419,0.6936431527137756,0.1101377084851265
401,401,1662_26_3,0.35203662514686584,0.33913692831993103,0.40617749094963074,0.3529675304889679,0.16845615208148956,0.4102678596973419,0.6936431527137756,0.1101377084851265
402,402,1663_45_6,0.0043518757447600365,0.18669989705085754,0.5969235301017761,0.00012975327263120562,0.002297899918630719,0.6055002808570862,0.9979285001754761,0.003326976904645562
403,403,1670_23_5,0.9977110624313354,0.47332829236984253,0.21015137434005737,0.12174444645643234,0.08862268179655075,0.12927380204200745,0.5798537731170654,0.08736313879489899
404,404,1671_25_0,0.008655339479446411,0.3555847406387329,0.9416394233703613,0.1650928258895874,0.020472297444939613,0.2391054779291153,0.6704707741737366,0.0195783618837595
405,405,1674_21_3,0.3277382254600525,0.49853137135505676,0.6657673716545105,0.3567383587360382,0.0019590521696954966,0.000597398029640317,0.7758973240852356,0.0407598577439785
406,406,1674_25_0,0.001258912030607462,0.012912794016301632,0.00039138420834206045,0.00919036753475666,0.00018321226525586098,0.5746870636940002,0.9999960660934448,0.00010072629811475053
407,407,1675_13_3,0.0005949920741841197,0.10694552212953568,0.006121170707046986,0.003108288859948516,0.003559079486876726,0.9999963045120239,0.7639731168746948,0.45752158761024475
408,408,1676_32_0,0.927786648273468,4.419808101374656e-05,0.001057348446920514,0.9106643199920654,0.000648835557512939,0.42731329798698425,0.32504087686538696,0.3889778256416321
409,409,1679_44_4,1.3000726539758034e-06,0.008130601607263088,0.006449306383728981,0.05818626657128334,0.012864341959357262,0.997416615486145,0.9921292066574097,0.0031339465640485287
410,410,1680_37_5,0.00559284957125783,0.9825655221939087,0.9621855616569519,0.13061518967151642,0.12126673758029938,0.03535836562514305,0.10366588085889816,0.023204483091831207
411,411,1684_2_4,0.207121342420578,0.11146068572998047,0.8858582377433777,0.18736650049686432,0.02444310672581196,0.061672452837228775,0.7747918367385864,0.012016710825264454
412,412,1687_26_1,3.210976501577534e-05,0.034620992839336395,0.0008380488725379109,0.012695037759840488,0.37002822756767273,0.2654588520526886,0.9998713731765747,0.02285917103290558
413,413,1687_5_7,0.35203662514686584,0.33913692831993103,0.40617749094963074,0.3529675304889679,0.16845615208148956,0.4102678596973419,0.6936431527137756,0.1101377084851265
414,414,1688_4_0,0.003191589377820492,0.3264818787574768,0.02678804099559784,0.011698042042553425,0.004151610191911459,0.9950453042984009,0.9990972280502319,0.037445683032274246
415,415,1692_28_0,0.5926516056060791,0.10530215501785278,0.5454505681991577,0.8230707049369812,0.0006268214201554656,0.01883728988468647,0.4481217563152313,0.001511545036919415
416,416,1692_56_0,0.996150016784668,0.17463329434394836,0.013810274191200733,0.06692714989185333,0.0019861524924635887,0.8259783387184143,0.6918662786483765,0.014783434569835663
417,417,1694_11_3,0.010459067299962044,0.45872339606285095,0.04269002377986908,0.9781292676925659,0.06390967220067978,0.14121773838996887,0.7579725384712219,0.03076871857047081
418,418,1694_25_1,0.07390270382165909,0.3501017093658447,0.012290263548493385,0.4413115978240967,0.037885863333940506,0.9982917904853821,0.011341715231537819,0.0019532868172973394
419,419,1696_18_7,0.0027282047085464,0.2683942914009094,0.06430496275424957,0.43406957387924194,0.003693825099617243,0.15374091267585754,0.9966344237327576,0.004750616382807493
420,420,1698_26_6,0.5916434526443481,0.3299501836299896,0.2396557778120041,0.49996697902679443,0.12499378621578217,0.6259955763816833,0.436130166053772,0.09710761904716492
421,421,1701_32_5,0.8347550630569458,0.38114187121391296,0.49680039286613464,0.8744527101516724,0.06630995124578476,0.07193733006715775,0.22636175155639648,0.0792946144938469
422,422,1702_28_2,0.027861926704645157,0.9680559039115906,0.8877816796302795,0.3251371681690216,0.009239855222404003,0.013529571704566479,0.919651448726654,0.011467077769339085
423,423,1702_45_1,0.9967889785766602,0.9336464405059814,0.02287130244076252,1.0862993171656399e-08,8.081104897428304e-05,0.9986613988876343,0.6771438121795654,0.0004163541307207197
424,424,1702_7_5,6.460048552980879e-06,0.1938198059797287,0.10131586343050003,0.3149769902229309,0.022730713710188866,0.9383453726768494,0.9277465343475342,0.3265210688114166
425,425,1704_10_2,0.00017342521459795535,0.02004077285528183,0.09390021860599518,0.1092798188328743,0.10991165786981583,0.2175154834985733,0.9996809959411621,0.010139022022485733
426,426,170_74_1,0.6903029680252075,0.05023721605539322,0.016473527997732162,0.5221450924873352,0.0005257128505036235,0.26714107394218445,0.9996960163116455,0.0012748646549880505
427,427,1709_49_1,0.900630533695221,0.9233599901199341,0.061484575271606445,3.941016530006891e-06,0.006030829157680273,0.9997912049293518,0.9316191077232361,0.00032267573988065124
428,428,1709_9_6,0.6475214958190918,0.13401347398757935,0.17461679875850677,0.8210433125495911,0.13636809587478638,0.4737838804721832,0.46016064286231995,0.1998848170042038
429,429,1710_20_3,0.6438164710998535,0.9904492497444153,0.006415719632059336,0.00016068288823589683,0.0006712288595736027,0.27551528811454773,0.9999822378158569,0.0037373409140855074
430,430,1713_17_4,0.8578387498855591,0.24376845359802246,0.000871680851560086,0.35701021552085876,0.00027148908702656627,0.060574885457754135,0.9891074895858765,0.00010243271390208974
431,431,1718_7_6,2.509862724764389e-06,0.883235514163971,0.0702846422791481,0.0011517901439219713,0.09787535667419434,0.7188519835472107,0.9997802376747131,0.009228359907865524
432,432,1719_6_0,0.058845896273851395,0.028162207454442978,0.8393208980560303,0.029239745810627937,0.0014686139766126871,0.9723677635192871,0.7360439300537109,0.009337369352579117
433,433,1_72_0,0.951333224773407,0.06273519992828369,0.0026727148797363043,0.14546801149845123,0.27861836552619934,0.6759166121482849,0.9348750710487366,0.010731333866715431
434,434,1721_10_2,0.05531500279903412,0.42291948199272156,0.004637113306671381,0.8262160420417786,0.15853755176067352,0.7552857398986816,0.8043038845062256,0.2234516739845276
435,435,1721_149_5,0.023324565961956978,0.20868313312530518,0.08734247833490372,0.04353288561105728,0.005662504117935896,0.7992556691169739,0.9628920555114746,0.017294632270932198
436,436,1722_13_3,0.12198921293020248,0.11851851642131805,0.8362246155738831,0.28457000851631165,0.0035294624976813793,0.18832086026668549,0.5861218571662903,0.010688663460314274
437,437,1722_19_8,0.39003846049308777,0.07627765089273453,0.03134758397936821,0.9586438536643982,0.010322817601263523,0.06148817390203476,0.9003168940544128,0.006588208023458719
438,438,1723_24_4,0.012104312889277935,0.5818095803260803,0.8576624989509583,0.20922352373600006,0.331974595785141,0.4312271475791931,0.6313469409942627,0.039578307420015335
439,439,1723_9_4,0.9999254941940308,0.9153258204460144,0.006872136611491442,5.8310647546022665e-06,0.006415349431335926,0.5985271334648132,0.9604854583740234,6.709832086926326e-05
440,440,1724_30_1,0.04104643687605858,0.4612474739551544,1.9790966689470224e-05,0.0006244663964025676,0.1054360568523407,0.9999786615371704,0.9932308197021484,0.018893523141741753
441,441,17_28_6,0.03068588674068451,0.07972117513418198,0.6407010555267334,0.1676168292760849,0.14368729293346405,0.9995948672294617,0.07067643105983734,0.19472520053386688
442,442,1733_19_4,0.0022583995014429092,0.7117928266525269,0.9888136982917786,0.9457614421844482,4.874466867477167e-06,0.07667066901922226,0.7750911116600037,9.923862671712413e-05
443,443,1738_38_3,0.9999889135360718,0.9805288910865784,0.023975912481546402,0.0059365262277424335,0.00055335508659482,0.7096918821334839,0.696734607219696,4.0595004975330085e-05
444,444,1739_29_3,2.4468050696668797e-07,0.9245576858520508,0.7681967616081238,2.246399708383251e-05,2.5086686946451664e-05,0.003696030005812645,0.9999990463256836,7.106741577445064e-07
445,445,1742_64_2,0.04514825716614723,0.003192530246451497,0.00014539071707986295,0.2607801556587219,0.14592993259429932,0.0035188307520002127,0.9999719858169556,0.002992195775732398
446,446,1743_63_3,0.9424149394035339,0.7945137619972229,1.7863067114376463e-05,8.856526983436197e-05,0.0003827375185210258,0.9996140599250793,0.9991318583488464,0.00012743164552375674
447,447,1746_46_5,0.0006471573724411428,0.981463611125946,1.2937764040543698e-05,0.9999268054962158,4.919210186926648e-05,0.9521155953407288,0.9385011792182922,0.10218819975852966
448,448,1746_57_7,0.0030835147481411695,0.05567280575633049,0.5113034844398499,0.7713980078697205,0.00033491590875200927,0.5834636688232422,0.6046444773674011,0.007109513506293297
449,449,1748_58_5,0.08519953489303589,0.15703117847442627,0.018999701365828514,0.9859046339988708,0.04931763559579849,0.26282984018325806,0.46185553073883057,0.0870659127831459
450,450,1751_18_4,0.9075309634208679,0.5175184011459351,0.07175058126449585,0.9212631583213806,0.0047208466567099094,0.997435986995697,0.21780477464199066,0.025204651057720184
451,451,1753_20_8,0.35366132855415344,0.33859261870384216,0.4040703773498535,0.3567963242530823,0.1688144952058792,0.41465064883232117,0.6890255212783813,0.11085569113492966
452,452,1753_5_2,0.1522396206855774,0.3764536380767822,0.22754909098148346,0.333815336227417,0.030807141214609146,0.672583818435669,0.5875878930091858,0.05458265170454979
453,453,1763_32_2,0.35166481137275696,0.09035931527614594,0.632598340511322,0.00010600589303066954,0.0301612950861454,0.026689225807785988,0.9404798150062561,1.3858877991879126e-06
454,454,1765_27_2,0.7687609195709229,0.875029444694519,0.9121589064598083,1.3038454937941424e-07,0.004385137464851141,0.9999946355819702,0.6407813429832458,1.107120442611631e-05
455,455,1770_25_1,0.00018282381643075496,0.8428162932395935,0.999605119228363,0.14481018483638763,0.009309753775596619,0.5263158082962036,0.6627673506736755,0.022320421412587166
456,456,177_19_2,7.398630259558558e-05,0.01424457784742117,0.000967602536547929,0.16379205882549286,0.0002730140695348382,0.9986793398857117,0.9986377358436584,0.0005108849727548659
457,457,177_25_5,0.23286482691764832,0.24101416766643524,0.23465947806835175,3.066710996790789e-05,0.017237186431884766,0.06429331004619598,0.9863752722740173,0.00032610390917398036
458,458,1777_15_5,0.049161169677972794,0.9998867511749268,0.8515506982803345,3.237157741864394e-08,2.114213930326514e-05,0.07737206667661667,0.9772719144821167,1.2582534125726852e-08
459,459,1779_17_2,0.00035542406840249896,0.1995059847831726,0.8001067638397217,0.033781006932258606,9.610864071873948e-05,0.06784224510192871,0.9596984386444092,0.0006007619667798281
460,460,178_21_1,0.0024616802111268044,0.2527221441268921,0.9947825074195862,7.138505253578842e-08,2.939269734270056e-07,0.9879839420318604,0.9987887740135193,7.176319627433259e-08
461,461,1784_19_4,3.714103968377458e-06,0.016424918547272682,0.4236753284931183,0.27016767859458923,0.003242689883336425,0.165103480219841,0.9987413287162781,0.00022966302640270442
462,462,1784_37_3,0.0006400298443622887,0.8532618880271912,0.17867419123649597,1.4288718375610188e-05,0.000876551610417664,0.9998420476913452,0.9577447175979614,0.0014546937309205532
463,463,1788_16_6,0.7033499479293823,0.4885537624359131,0.4433225691318512,0.7377411723136902,0.1097034439444542,0.1482129991054535,0.5766687989234924,0.06614594906568527
464,464,1796_6_6,0.2664792537689209,0.18046382069587708,0.010542850941419601,0.7480353713035583,0.08334744721651077,0.000714323774445802,0.9955490827560425,0.0014732741983607411
465,465,1797_19_4,0.35366132855415344,0.33859261870384216,0.4040703773498535,0.3567963242530823,0.1688144952058792,0.41465064883232117,0.6890255212783813,0.11085569113492966
466,466,1801_2_2,0.7522501945495605,0.024367786943912506,5.334282832336612e-06,2.9854940294171683e-05,9.395204756401654e-07,0.9581817388534546,0.9999732971191406,7.503154392907163e-06
467,467,1802_28_4,0.01085050031542778,0.05424492061138153,0.2807873487472534,0.15038879215717316,0.08455594629049301,0.8519729375839233,0.8707501888275146,0.010225840844213963
468,468,1804_29_5,0.1671411693096161,0.07999631017446518,0.12716169655323029,0.8647288084030151,0.03429004177451134,0.5917620062828064,0.3925957977771759,0.02392425388097763
469,469,1804_8_0,0.008908916264772415,0.18853570520877838,0.015337951481342316,0.97879558801651,0.0038992112968117,0.8544197678565979,0.9145064949989319,0.003176986938342452
470,470,1805_14_5,0.01940150000154972,0.02898082509636879,0.02291913516819477,0.20945195853710175,0.005587473977357149,0.9883759021759033,0.9318215250968933,0.0012208406114950776
471,471,1807_26_6,0.5531458258628845,0.7110298871994019,0.9894494414329529,9.317506919614971e-05,0.024805035442113876,0.994152843952179,0.18851007521152496,0.0011621929006651044
472,472,1809_13_0,1.2485065781220328e-06,0.0048171100206673145,0.003378541674464941,0.9866853952407837,0.0004791209357790649,0.7691752314567566,0.9326017498970032,0.001846495782956481
473,473,1809_48_2,0.0002730390406213701,0.7642861604690552,0.01891263946890831,0.7153964042663574,2.5691570044727996e-06,0.05059080570936203,0.9984605312347412,0.0001843968202592805
474,474,1810_13_1,3.7450693213259e-08,0.2405736893415451,0.43143418431282043,0.045808691531419754,0.003555305302143097,0.9720617532730103,0.9819835424423218,0.0017112201312556863
475,475,1811_38_1,0.9546671509742737,0.15727122128009796,0.8766316771507263,0.09451472759246826,0.010437844321131706,0.4292460083961487,0.6815515756607056,0.029614614322781563
476,476,181_28_6,0.0009314757189713418,0.04072120040655136,0.04137333109974861,0.9883769154548645,0.0007571692112833261,0.027239130809903145,0.9595618844032288,0.00603108387440443
477,477,1813_0_0,0.35203665494918823,0.3391369581222534,0.40617749094963074,0.3529674708843231,0.16845612227916718,0.4102678894996643,0.6936431527137756,0.11013773828744888
478,478,181_5_2,2.3734394289931515e-06,0.5432741641998291,0.07455603778362274,3.152595309074968e-05,0.0009715881897136569,0.9875029921531677,0.9998958110809326,0.002522171474993229
479,479,1819_11_3,0.00014468264998868108,0.22786526381969452,0.7806965708732605,0.6111722588539124,0.03278272598981857,0.955659031867981,0.23859722912311554,0.08459025621414185
480,480,181_9_11,0.31571754813194275,0.005405479576438665,4.173190609435551e-05,1.5852885553613305e-05,9.13055282580899e-06,2.5426660954508407e-07,1.0,0.00029358803294599056
481,481,1821_10_0,0.003898126306012273,0.0018045504111796618,0.023787209764122963,0.9828737378120422,0.5391362905502319,0.012148423120379448,0.9987950325012207,0.01167179737240076
482,482,182_25_2,6.98304720572196e-05,0.15843401849269867,0.038948118686676025,0.052568595856428146,0.004455311223864555,0.03564976155757904,0.9998961687088013,0.00047828772221691906
483,483,1829_34_2,5.2674164180643857e-05,0.016148826107382774,0.004809656646102667,0.006366242654621601,0.00967896543443203,0.9999769926071167,0.961376965045929,0.06082666292786598
484,484,1830_54_1,0.0038764348719269037,0.011364049278199673,0.9855449795722961,0.0019776083063334227,2.200471681135241e-05,0.9852757453918457,0.7577171921730042,1.0592571925371885e-05
485,485,1830_55_5,0.2878187596797943,0.23917102813720703,0.019168606027960777,0.5410780906677246,0.0033854879438877106,0.0016801984747871757,0.9939045310020447,0.00012527561921160668
486,486,1830_8_0,2.847496034519281e-07,0.00537271099165082,0.13349556922912598,0.9694945812225342,0.00021062043379060924,0.7343772649765015,0.8102225065231323,0.000492954975925386
487,487,1834_34_1,0.35203665494918823,0.3391369581222534,0.40617749094963074,0.3529674708843231,0.16845612227916718,0.4102678894996643,0.6936431527137756,0.11013773828744888
488,488,1834_5_10,0.35203665494918823,0.3391369581222534,0.40617749094963074,0.3529674708843231,0.16845612227916718,0.4102678894996643,0.6936431527137756,0.11013773828744888
489,489,1835_12_1,0.8838731050491333,0.16844938695430756,0.13476833701133728,0.9652374982833862,0.1718735247850418,0.11509664356708527,0.22720874845981598,0.37167492508888245
490,490,1835_9_3,0.3074280917644501,0.977614164352417,0.07863016426563263,0.05086108297109604,0.06151684373617172,0.00018256650946568698,0.9907653331756592,0.0014904928393661976
491,491,1836_19_5,0.9915347695350647,0.001752630341798067,0.00011351081047905609,4.813939540326828e-06,0.9408161044120789,0.6812607645988464,0.9998564720153809,1.1961823474848643e-05
492,492,1838_49_3,5.649006925523281e-05,0.02657207101583481,0.20224036276340485,2.2597470888285898e-05,0.0019435356371104717,0.9489957690238953,0.9999394416809082,2.3552032871521078e-05
493,493,1839_50_7,6.155900109661161e-07,0.049517855048179626,0.20753003656864166,0.9519927501678467,0.0004968945868313313,0.9570571780204773,0.9892260432243347,0.013530971482396126
494,494,1839_60_5,0.24461199343204498,0.6464661359786987,0.46048352122306824,0.992167055606842,0.013698779046535492,0.00025140601792372763,0.2326217144727707,0.0022642090916633606
495,495,1840_25_0,0.023092366755008698,0.8736595511436462,0.0005971845239400864,3.467864007689059e-05,0.0027121116872876883,0.9796835780143738,0.9999723434448242,1.25191775168787e-06
496,496,1842_38_4,0.3332500457763672,0.1326018124818802,0.10080140084028244,0.5301487445831299,0.13913071155548096,0.7784777879714966,0.6145995855331421,0.07479678094387054
497,497,18_4_3,0.6519873142242432,0.6632057428359985,0.26355746388435364,0.5126929879188538,0.4803982079029083,0.9896670579910278,0.013135363347828388,0.1531936079263687
498,498,1845_15_1,0.007470737677067518,0.0015041350852698088,2.51504758352894e-07,0.03424933925271034,7.032009307295084e-05,0.9999927282333374,0.998845100402832,0.0005697284359484911
499,499,1845_32_2,0.005130736622959375,0.12095747888088226,0.022920144721865654,0.9933828115463257,0.06968856602907181,0.3519153594970703,0.6333932280540466,0.07794751226902008
500,500,1846_14_1,0.9991188645362854,0.004866296891123056,0.20493626594543457,0.05141344293951988,0.0015039121499285102,0.9999152421951294,0.10836975276470184,0.12962287664413452
501,501,1846_38_1,0.6055338978767395,0.3931193947792053,0.6877068877220154,0.08596871793270111,0.04974030703306198,0.5551302433013916,0.4073639512062073,0.04473203793168068
502,502,1847_4_3,0.09156256914138794,0.6125106811523438,0.15169620513916016,3.3652754609647673e-06,0.001546052866615355,0.9913425445556641,0.9999570846557617,0.0096928421407938
503,503,1848_57_1,0.0020429135765880346,0.0007444439106620848,0.037817321717739105,0.9202163815498352,0.0006638753693550825,0.03914520516991615,0.9967535138130188,0.010820460505783558
504,504,1853_13_5,0.060756683349609375,0.045351311564445496,0.5909072756767273,0.00068321218714118,5.153697929927148e-05,0.053498007357120514,0.999954342842102,0.0002767955302260816
505,505,185_36_2,0.09106378257274628,0.03296010568737984,0.13903725147247314,0.9974884986877441,0.0003697903302963823,0.004294012673199177,0.9841172099113464,0.0008236709400080144
506,506,1857_28_2,0.6574329137802124,0.2723393440246582,0.9996997117996216,6.058549772980371e-10,2.7339867301634513e-05,0.9997279047966003,0.9945763349533081,4.049149720231071e-05
507,507,1857_28_6,9.819083288675756e-07,0.0028835670091211796,0.07882389426231384,0.9217842221260071,0.0008944537257775664,0.9992675185203552,0.059263695031404495,0.0026761782355606556
508,508,1858_25_2,0.7087352275848389,0.8630566000938416,0.04860180616378784,0.009008246473968029,4.462227298063226e-05,0.019966883584856987,0.9933881759643555,1.8090508092427626e-05
509,509,1864_19_2,0.9995675683021545,0.21137797832489014,0.00017518609820399433,4.846345404985186e-07,0.4223114550113678,0.03414277732372284,0.9103254675865173,3.899276180163724e-06
510,510,1866_28_7,0.00023086942383088171,0.4169181287288666,0.011273171752691269,0.0004591211909428239,0.010927695780992508,0.644031286239624,0.9995514750480652,2.304273766640108e-05
511,511,186_64_2,0.7257195115089417,0.5033361911773682,0.04375086724758148,0.05088425427675247,0.029460716992616653,0.8628460168838501,0.7824902534484863,0.018781568855047226
512,512,1869_34_4,0.7368519306182861,0.06801336258649826,0.12982577085494995,0.9209471940994263,0.030209416523575783,0.033808983862400055,0.7458573579788208,0.029924020171165466
513,513,1872_30_2,0.02114836685359478,0.23259621858596802,0.0012829327024519444,2.215599806731916e-06,0.00021330773597583175,0.992978036403656,0.9904871582984924,4.104251161152206e-08
514,514,1875_47_1,0.9348258972167969,0.0933879092335701,0.07483689486980438,0.981105387210846,0.015581694431602955,0.08203330636024475,0.09162057191133499,0.030297040939331055
515,515,187_60_0,0.35203665494918823,0.3391369581222534,0.40617749094963074,0.3529674708843231,0.16845612227916718,0.4102678894996643,0.6936431527137756,0.11013773828744888
516,516,1877_13_8,0.9578332901000977,0.06896305084228516,0.09192869067192078,0.003991072531789541,0.001862498465925455,0.0007691749488003552,0.9999439716339111,0.001242978498339653
517,517,1880_44_0,0.3819083571434021,0.02398177795112133,0.006689934991300106,0.11523200571537018,0.00013973705063108355,0.16721417009830475,0.9987980127334595,3.7176178011577576e-05
518,518,1881_19_5,0.03287963569164276,0.10843832790851593,0.9827747941017151,0.0411025807261467,0.2139156311750412,0.14252106845378876,0.9582199454307556,0.038863543421030045
519,519,1881_31_0,0.8417230844497681,0.9769077301025391,0.999913215637207,2.4391507395193912e-05,0.03242447227239609,0.9997093081474304,0.13643129169940948,2.083585968648549e-06
520,520,1881_38_1,0.004127589054405689,0.038887131959199905,0.9622676968574524,1.1026517313439399e-05,0.03740600869059563,0.27212125062942505,0.9998849630355835,3.505402855807915e-05
521,521,1882_17_0,0.018105680122971535,0.10491970926523209,0.0076877824030816555,0.11476098001003265,0.09723015129566193,0.5842601656913757,0.9986714124679565,0.2954231798648834
522,522,1882_21_1,0.0001193618300021626,0.07042132318019867,0.06859181076288223,5.490162584464997e-05,0.20033909380435944,0.9989621639251709,0.9898313879966736,0.008319553919136524
523,523,1882_21_5,0.9999653100967407,0.10830672830343246,0.0006246360717341304,5.2773673814954236e-05,0.028225312009453773,0.9999738931655884,0.9713961482048035,1.217315173107636e-07
524,524,1883_7_7,1.0011514177676872e-06,0.1689840853214264,0.04136284440755844,0.5581588745117188,0.027239207178354263,0.6588132977485657,0.9999358654022217,0.051368098706007004
525,525,1886_19_5,0.5434197783470154,0.22665733098983765,0.4416044056415558,0.8735785484313965,0.059960901737213135,0.9853583574295044,0.08823609352111816,0.13653385639190674
526,526,1890_30_4,0.0003777072415687144,0.9224900603294373,0.655777096748352,0.07664418965578079,1.9300296116853133e-06,0.005626454949378967,0.9999992847442627,0.013549179770052433
527,527,1890_4_2,0.11417156457901001,0.9991680383682251,0.43971073627471924,0.0010859697358682752,1.7626984117669053e-05,1.0866225252925688e-08,0.9955281615257263,5.121260637785952e-10
528,528,1894_16_4,6.244720134418458e-05,0.050393059849739075,0.00474288547411561,0.9251971244812012,0.030935829505324364,0.4894087016582489,0.981188952922821,0.03313778340816498
529,529,1895_27_2,0.00010697026300476864,0.09109637141227722,0.4074496626853943,0.0011848192662000656,0.0020726858638226986,0.9545606970787048,0.9996125102043152,0.0025911617558449507
530,530,1899_10_4,0.42207011580467224,0.36275726556777954,0.26047152280807495,0.8182973861694336,0.2566518187522888,0.37153077125549316,0.18097226321697235,0.05193991959095001
531,531,1899_40_3,0.8045702576637268,0.099616639316082,0.16226845979690552,0.6494126915931702,0.4982414245605469,0.665288507938385,0.4413467049598694,0.14297273755073547
532,532,1899_68_4,9.478727406531107e-06,0.0003601295466069132,0.002407285152003169,0.6904447674751282,0.005099525209516287,0.9999775886535645,0.6738616824150085,0.015302122570574284
533,533,1903_21_3,0.01171543076634407,0.08287385106086731,0.7503315806388855,0.01950284279882908,0.7478136420249939,0.15274223685264587,0.9866800904273987,0.15767855942249298
534,534,1903_26_0,0.10616530478000641,0.069430410861969,0.10823763161897659,0.03996708616614342,0.0010329250944778323,0.5661988258361816,0.9918394088745117,0.015803439542651176
535,535,1903_55_1,0.35305047035217285,0.3459867238998413,0.4167655110359192,0.3422381579875946,0.17614181339740753,0.4214588403701782,0.6895129084587097,0.11465483158826828
536,536,1905_27_1,0.6358324885368347,0.15457773208618164,0.07034186273813248,0.6516050100326538,0.11162086576223373,0.7758964896202087,0.5788185596466064,0.16184000670909882
537,537,190_60_3,0.35203665494918823,0.3391369581222534,0.40617749094963074,0.3529674708843231,0.16845612227916718,0.4102678894996643,0.6936431527137756,0.11013773828744888
538,538,1906_44_4,2.478012174833566e-05,0.04640974476933479,0.00011007150897057727,0.9970906972885132,0.008367441594600677,0.0022791982628405094,0.9736175537109375,0.15840138494968414
539,539,1908_26_3,0.00012333187623880804,0.024202626198530197,0.027974840253591537,0.6223869323730469,8.134377821988892e-06,0.0003761179686989635,0.9999368190765381,0.00011300882761133835
540,540,1909_17_3,0.5437347292900085,0.8815664052963257,0.6610469818115234,0.0016725878231227398,0.008114458993077278,0.7492018938064575,0.9557558298110962,0.0024694509338587523
541,541,1910_21_2,0.9844862222671509,0.023912779986858368,0.0002367085835430771,0.6261235475540161,0.00030880936537869275,5.219893137109466e-05,0.999984622001648,0.006367666646838188
542,542,1910_47_2,0.0353798046708107,0.028494184836745262,0.43855902552604675,0.7297561168670654,0.00592599343508482,0.34451669454574585,0.6355227828025818,0.0061007156036794186
543,543,1910_49_5,0.35203665494918823,0.3391369581222534,0.40617749094963074,0.3529674708843231,0.16845612227916718,0.4102678894996643,0.6936431527137756,0.11013773828744888
544,544,1911_6_7,0.00016337932902388275,0.03509661555290222,0.03659481927752495,8.156449621310458e-05,8.492045162711293e-05,0.04121170565485954,0.9999719858169556,0.0010092421434819698
545,545,191_26_0,0.04511292278766632,0.3175823390483856,0.2887820899486542,0.22152431309223175,0.12060307711362839,0.3508071303367615,0.9339116215705872,0.01914348639547825
546,546,19_13_5,0.976789653301239,0.48966628313064575,0.22758512198925018,0.07041920721530914,0.00010643830319168046,0.8480654358863831,0.3183058500289917,0.0016328396741300821
547,547,1918_16_2,0.009794068522751331,0.02332773245871067,0.008718862198293209,0.6104423403739929,0.0003278902149759233,0.720575749874115,0.9972374439239502,0.0010373814729973674
548,548,1922_21_7,0.0027410995680838823,0.0973266139626503,8.113404328469187e-05,0.6881610751152039,0.015914874151349068,0.9995208978652954,0.7075496315956116,0.06685911118984222
549,549,1923_10_1,0.00011735395673895255,0.0007528738351538777,0.031611211597919464,0.951559841632843,0.00017997891700360924,0.1633048802614212,0.9800540804862976,0.002771026222035289
550,550,1924_26_4,0.010815311223268509,0.36856842041015625,0.0007625100552104414,0.9191644191741943,0.009817142970860004,0.0004203699645586312,0.5514897108078003,0.005393137224018574
551,551,1924_30_4,0.7419456839561462,0.38279566168785095,0.22267036139965057,0.9104608297348022,0.2877627909183502,0.2969000041484833,0.2726573348045349,0.28559473156929016
552,552,1926_44_0,0.00036817221553064883,0.06614096462726593,0.00019123865058645606,0.022732773795723915,0.12562456727027893,0.9975806474685669,0.9998965263366699,0.5954982042312622
553,553,1926_53_6,4.287202682462521e-05,0.01827184297144413,9.71376539382618e-06,0.003684320952743292,0.400105357170105,0.9892582297325134,0.9999967813491821,0.0006250324076972902
554,554,1927_34_0,0.9233143329620361,0.21627232432365417,0.03935568779706955,0.033319778740406036,0.028678428381681442,0.9928961396217346,0.7235578298568726,0.22376705706119537
555,555,1934_33_4,0.1365848332643509,0.019880663603544235,0.0017715843860059977,0.5591561198234558,0.00039261943311430514,0.7389401793479919,0.754552960395813,0.0020167208276689053
556,556,1940_32_1,0.45874252915382385,0.22381746768951416,0.3409395217895508,0.1799423098564148,0.21140284836292267,0.8567731976509094,0.651461124420166,0.12386249005794525
557,557,1940_8_4,0.01612715795636177,0.0021925088949501514,0.05625636503100395,0.004893716424703598,0.07031689584255219,0.9899693131446838,0.9911960363388062,0.29136157035827637
558,558,1943_19_1,0.21669915318489075,0.1082015261054039,0.6712538003921509,0.28117093443870544,0.12353430688381195,0.00035192674840800464,0.9974080920219421,0.0016369683435186744
559,559,1953_43_4,0.003823447972536087,0.7952894568443298,0.9959515333175659,0.031155604869127274,0.0193290077149868,0.7838060855865479,0.07338108122348785,0.004894294310361147
560,560,1954_16_5,0.4205549359321594,0.006062795873731375,0.009752180427312851,0.9175835251808167,0.08822519332170486,0.7767959237098694,0.8485004305839539,0.00419271644204855
561,561,1954_37_5,0.00012850863276980817,0.14956139028072357,0.2166467010974884,0.9409624934196472,0.0036973627284169197,0.4733685851097107,0.8436625003814697,0.1256272941827774
